UniqueID,TOWNNAME,STATE,Ecoregion,LATITUDE,LONGITUDE,Area_SqKM,ForestCovr,ForestArea,FIA_Plots,FIA_PltDns,FIA_FPlDns,Trees_FIA,Trees_Wit,WT_TreeDns,WT_FTrDns,WT_Method,WT_Year,WT_QualThr,FIA_QualTh,Min_Thrshd,PwrAnal,ag_decline,canopy_cov,clay,drain_clas,elevation,forest_cov,peak_ag,peak_ag_yr,ph_soil,precip,sand,temp_gdd,ruggedness,ASHS_WT,BASSWD_WT,BEECH_WT,BIRCHS_WT,BLKGUM_WT,CEDARS_WT,CHERRY_WT,CHSNUT_WT,CYPRES_WT,ELMS_WT,FIRS_WT,HEMLCK_WT,HICKRY_WT,HORNBM_WT,MAGNOL_WT,MAPLES_WT,OAKS_WT,PINES_WT,POPLAR_WT,SPRUCE_WT,SYCMOR_WT,TAMRAC_WT,TULIP_WT,WALNUT_WT,OTHER_WT,ASHS_FIA,BASSWD_FIA,BEECH_FIA,BIRCHS_FIA,BLKGUM_FIA,CEDARS_FIA,CHERRY_FIA,CHSNUT_FIA,CYPRES_FIA,ELMS_FIA,FIRS_FIA,HEMLCK_FIA,HICKRY_FIA,HORNBM_FIA,MAGNOL_FIA,MAPLES_FIA,OAKS_FIA,PINES_FIA,POPLAR_FIA,SPRUCE_FIA,SYCMOR_FIA,TAMRAC_FIA,TULIP_FIA,WALNUT_FIA,OTHER_FIA,ASHS_CH,BASSWD_CH,BEECH_CH,BIRCHS_CH,BLKGUM_CH,CEDARS_CH,CHERRY_CH,CHSNUT_CH,CYPRES_CH,ELMS_CH,FIRS_CH,HEMLCK_CH,HICKRY_CH,HORNBM_CH,MAGNOL_CH,MAPLES_CH,OAKS_CH,PINES_CH,POPLAR_CH,SPRUCE_CH,SYCMOR_CH,TAMRAC_CH,TULIP_CH,WALNUT_CH,OTHER_CH,SorDist,EucDist,Shan_wt,Shan_fia,Shan_dif,Simp_wt,Simp_fia,Simp_dif,tempdiff,tempdiff_i,N_khy_1850_i,N_khy_2000_i,N_to_1984_i,N_to_2000_i,N_khy_1850,N_khy_2000,N_to_1984,N_to_2000,envPCA1,envPCA2
1052,BELCHERTOWN,MA,BROAD,42.28,-72.41,143.2900831,0.764499353,109.5451758,3,0.02093655,0.027385962,100,158,1.102658304,1.442327321,sundry surveys,1782,0.9,0.9,0.9,N,-0.00495552,74.5041,9.38991,excessively drained,165.387,0.764499,0.642691,1859.98,4.95439,120.13,72.1906,3259.54,57.8654,0.012658,0.018987,0.006329,0.012658,0,0,0.006329,0.056962,0,0.006329,0,0.012658,0.025316,0.012658,0,0.012658,0.392406,0.405064,0,0,0,0.012658,0,0.006329,0,0.08576481,0,0,0.08045977,0,0,0,0,0,0.020041261,0,0,0.010416667,0,0,0.366839817,0.124207928,0.250571029,0.061698718,0,0,0,0,0,0,0.07310681,-0.018987,-0.006329,0.06780177,0,0,-0.006329,-0.056962,0,0.013712261,0,-0.012658,-0.014899333,-0.012658,0,0.354181817,-0.268198072,-0.154492971,0.061698718,0,0,-0.012658,0,-0.006329,0,0.570501162,0.489497188,4.593805,5.392023,0.798218617,3.091888,4.330295,1.238406452,2.412721271,2.404386072,7.636701216,12.08440207,1154.646803,1342.825873,8.33602,12.796248,1217.198576,1416.610072,-0.338392912,-0.132182381
1055,North Harmony,NY,BROAD,42.09,-79.46,406.8664836,0.597323855,243.0310566,6,0.014746852,0.024688203,218,288,0.707848918,1.185033732,outlines,1798,0.85,0.85,0.85,N,-0.00503082,55.0501,15.1604,moderately well drained,483.637,0.597324,0.734726,1880,5.65872,117.234,31.8248,3031.46,43.5323,0.024306,0.020833,0.375,0.045139,0,0,0.020833,0.027778,0,0.006944,0,0.079861,0,0.003472,0.020833,0.236111,0.076389,0.041667,0.003472,0,0,0,0,0.013889,0.003472,0.076250529,0,0.11744918,0.032051282,0,0,0.136565171,0,0,0,0,0.096020299,0,0,0.017361111,0.402395521,0,0.006944444,0.006944444,0.09,0,0,0,0,0.018018018,0.051944529,-0.020833,-0.25755082,-0.013087718,0,0,0.115732171,-0.027778,0,-0.006944,0,0.016159299,0,-0.003472,-0.003471889,0.166284521,-0.076389,-0.034722556,0.003472444,0.09,0,0,0,-0.013889,0.014546018,0.458138712,0.356851497,7.127286,6.358191,-0.769095265,4.644642,4.560996,-0.08364547,1.895453589,1.735323794,5.498037373,13.33917343,1016.802442,1227.430541,4.169769,12.86423,911.470462,1112.100894,0.30267567,-0.181565591
1056,French Creek,NY,BROAD,42.09,-79.67,142.8462346,0.489998047,69.99437596,2,0.014001069,0.028573724,86,177,1.239094614,2.528774599,outlines,1798,0.85,0.85,0.85,N,-0.00502985,42.8056,17.6859,moderately well drained,483.831,0.489998,0.734506,1880.02,5.4406,118.572,31.2361,3076.62,34.3342,0.045198,0.022599,0.553673,0.011299,0,0,0.011299,0,0,0.011299,0,0.096045,0,0.00565,0.011299,0.214689,0,0.016949,0,0,0,0,0,0,0,0.034883721,0.023255814,0.034883721,0.069767442,0,0,0.069767442,0,0,0.058139535,0,0.034883721,0,0,0.011627907,0.313953488,0,0,0.337209302,0,0,0,0,0,0.011627907,-0.010314279,0.000656814,-0.518789279,0.058468442,0,0,0.058468442,0,0,0.046840535,0,-0.061161279,0,-0.00565,0.000328907,0.099264488,0,-0.016949,0.337209302,0,0,0,0,0,0.011627907,0.612864644,0.637211932,4.092859,6.107079,2.014220139,2.737827,4.350588,1.6127617,1.895453589,1.790465535,5.385864357,13.37093253,1014.570611,1225.800994,4.169769,12.86423,911.470462,1112.100894,0.342114864,-0.186253314
1057,North Harmony,NY,BROAD,42.02,-79.67,87.63050325,0.530974017,46.52952032,2,0.022823103,0.042983465,78,127,1.449267039,2.729450016,unknown,1785,0.9,0.9,0.9,N,-0.00497972,43.1311,17.731,well drained,472.871,0.530974,0.723097,1881,5.35662,119.053,30.434,3105.79,33.6942,0.047244,0.015748,0.251969,0.094488,0,0,0.007874,0,0,0.055118,0,0,0,0.062992,0,0.440945,0.007874,0,0,0,0,0,0.015748,0,0,0.154545455,0.015151515,0.041414141,0.011111111,0,0,0.015151515,0,0,0.044444444,0,0.364646465,0.075757576,0.015151515,0.022222222,0.229292929,0,0,0.011111111,0,0,0,0,0,0,0.107301455,-0.000596485,-0.210554859,-0.083376889,0,0,0.007277515,0,0,-0.010673556,0,0.364646465,0.075757576,-0.047840485,0.022222222,-0.211652071,-0.007874,0,0.011111111,0,0,0,-0.015748,0,0,0.588316343,0.499684648,5.035196,6.264381,1.229185287,3.613933,4.53956,0.925626441,1.895453589,1.783977409,5.512982506,13.43528253,1026.711148,1239.308815,4.169769,12.86423,911.470462,1112.100894,0.33830838,-0.180448715
1058,NA,NA,BROAD,41.98,-79.75,80.35921237,0.620038527,49.82580767,2,0.024888248,0.040139841,57,111,1.381297759,2.227761178,unknown,1785,0.9,0.9,0.9,N,-0.0045268,51.8129,19.7822,well drained,488.481,0.620039,0.620027,1889.89,5.73034,118.764,28.441,3086.37,54.2679,0.054054,0.054054,0.378378,0.054054,0,0,0.009009,0,0,0.045045,0,0.009009,0,0.027027,0.009009,0.36036,0,0,0,0,0,0,0,0,0,0.065789474,0,0.065789474,0.065789474,0,0,0.105263158,0,0,0,0,0.144736842,0,0,0.026315789,0.447368421,0,0,0,0,0,0,0,0.026315789,0.052631579,0.011735474,-0.054054,-0.312588526,0.011735474,0,0,0.096254158,0,0,-0.045045,0,0.135727842,0,-0.027027,0.017306789,0.087008421,0,0,0,0,0,0,0,0.026315789,0.052631579,0.438715246,0.377740492,4.82208,5.813031,0.990951242,3.511264,4.011111,0.49984732,1.71076304,1.794305514,5.547456983,13.48642362,1033.124294,1246.784811,4.169769,12.86423,911.470462,1112.100894,0.443245757,-0.189898483
1061,NA,NA,LAUREN,41.95,-76.78,259.7211645,0.615509098,159.8607397,4,0.015401132,0.025021778,101,72,0.27722038,0.450392011,unknown,1792,0.9,0.85,0.85,N,-0.00478476,54.053,22.2934,moderately well drained,475.478,0.615509,0.637525,1880,5.49016,93.8893,22.6582,3132.86,63.5166,0,0.013889,0.347222,0.041667,0,0,0,0.013889,0,0.013889,0,0.291667,0,0.013889,0.013889,0.083333,0.055556,0.083333,0,0,0.013889,0,0,0,0.013889,0.154237867,0,0.034722222,0.059576023,0,0,0.013157895,0,0,0,0,0,0,0.013157895,0,0.555162528,0.013888889,0.042460317,0,0,0,0,0,0,0.113636364,0.154237867,-0.013889,-0.312499778,0.017909023,0,0,0.013157895,-0.013889,0,-0.013889,0,-0.291667,0,-0.000731105,-0.013889,0.471829528,-0.041667111,-0.040872683,0,0,-0.013889,0,0,0,0.099747364,0.756881798,0.666298246,6.357276,4.281786,-2.075489413,4.430769,2.840869,-1.58989955,0.975676635,0.978980893,7.096176786,13.38373379,1152.761691,1365.542882,6.112919,12.59303,977.508768,1174.384668,0.523151216,-0.13884942
1062,NA,NA,BROAD,41.95,-79.14,98.48650048,0.745997222,73.47065574,2,0.020307352,0.027221752,68,99,1.005213908,1.347476744,unknown,1807,0.85,0.85,0.85,N,-0.00222282,65.2688,17.9221,well drained,478.762,0.745997,0.263373,1889.39,5.24212,113.156,31.5355,3023.13,63.6556,0.040404,0.020202,0.212121,0.030303,0,0,0,0.080808,0,0,0,0.020202,0.060606,0.040404,0.010101,0.171717,0.262626,0.040404,0,0,0,0,0.010101,0,0,0.056669573,0,0,0,0,0,0.029642546,0,0,0,0,0.013513514,0.016129032,0,0,0.383609416,0.41673932,0.067567568,0,0,0,0,0,0,0.016129032,0.016265573,-0.020202,-0.212121,-0.030303,0,0,0.029642546,-0.080808,0,0,0,-0.006688486,-0.044476968,-0.040404,-0.010101,0.211892416,0.15411332,0.027163568,0,0,0,0,-0.010101,0,0.016129032,0.455206182,0.357073788,8.175794,3.945805,-4.22998903,6.230782,3.028594,-3.202187969,1.71076304,1.609367657,5.880340087,13.39914175,1041.765729,1253.926619,4.169769,12.86423,911.470462,1112.100894,0.331653651,-0.03958785
1065,NA,NA,BROAD,41.94,-79.35,132.1151327,0.666784741,88.09235456,2,0.015138311,0.022703446,43,50,0.378457781,0.567586146,unknown,1807,0.85,0.85,0.85,N,-0.00211139,58.8789,17.9958,moderately well drained,515.598,0.666785,0.244668,1889.77,5.00369,114.027,28.0078,2982.85,46.7093,0.02,0,0.28,0,0,0,0,0.12,0,0,0,0.06,0.04,0.1,0.02,0.26,0.06,0.04,0,0,0,0,0,0,0,0,0.022727273,0,0,0,0,0.023809524,0,0,0,0,0,0.272727273,0.045454545,0,0.587662338,0.023809524,0,0.023809524,0,0,0,0,0,0,-0.02,0.022727273,-0.28,0,0,0,0.023809524,-0.12,0,0,0,-0.06,0.232727273,-0.054545455,-0.02,0.327662338,-0.036190476,-0.04,0.023809524,0,0,0,0,0,0,0.630735931,0.516003744,6.979379,3.190684,-3.78869452,5.506608,2.358432,-3.148175845,1.71076304,1.696913324,5.802073875,13.44700286,1042.101364,1255.118787,4.169769,12.86423,911.470462,1112.100894,0.351679982,-0.026763944
1066,NA,NA,BROAD,41.93,-71.69,286.39058,0.808636544,231.5858887,12,0.04190082,0.051816629,357,163,0.569152798,0.703842539,deeds,1732,0.9,0.9,0.9,FIA,-0.0035803,73.1693,6.19217,somewhat excessively drained,162.916,0.808637,0.425203,1850.01,5.27342,128.1,67.9682,3436.16,34.316,0.01227,0,0,0,0.01227,0,0,0.04908,0,0,0,0.01227,0.092025,0,0,0.01227,0.760735,0.042945,0.006135,0,0,0,0,0,0,0.005651341,0,0,0.116465181,0.044921706,0,0.00698849,0,0,0.004388965,0,0.08912037,0.033524904,0,0,0.260449304,0.346511456,0.091978282,0,0,0,0,0,0,0,-0.006618659,0,0,0.116465181,0.032651706,0,0.00698849,-0.04908,0,0.004388965,0,0.07685037,-0.058500096,0,0,0.248179304,-0.414223544,0.049033282,-0.006135,0,0,0,0,0,0,0.534557299,0.511952421,2.60632,5.720137,3.113817601,1.688963,4.522584,2.83362111,3.075087456,2.826045927,6.050693109,10.32548123,965.6779641,1125.842664,8.33602,12.796248,1217.198576,1416.610072,-0.351092966,-0.274647534
1067,NA,NA,LAUREN,41.93,-75.83,138.7773213,0.733437964,101.784556,2,0.014411577,0.019649346,80,283,2.039238093,2.780382517,unknown,1806,0.95,0.85,0.85,WT,-0.00564246,64.7616,20.9748,well drained,455.704,0.733438,0.597404,1900,5.40667,109.731,24.4567,3053.56,61.7618,0.017668,0.035336,0.34629,0.088339,0,0,0,0.038869,0,0,0,0.35689,0,0.007067,0,0.109541,0,0,0,0,0,0,0,0,0,0.04,0,0.158181818,0.027272727,0,0,0,0,0,0,0,0.163636364,0,0.04,0,0.270909091,0.2,0.081818182,0.018181818,0,0,0,0,0,0,0.022332,-0.035336,-0.188108182,-0.061066273,0,0,0,-0.038869,0,0,0,-0.193253636,0,0.032933,0,0.161368091,0.2,0.081818182,0.018181818,0,0,0,0,0,0,0.516633091,0.392260032,4.674918,6.665807,1.9908893,3.700801,5.6767,1.975899267,0.975676635,1.422678318,7.663864865,13.62421678,1253.215484,1470.296286,7.302346,12.628217,1088.125939,1286.903116,0.464067475,-0.131325421
1068,NA,NA,BROAD,41.93,-79.46,119.422178,0.745629502,89.04469912,3,0.025120962,0.033690944,117,54,0.452177317,0.606436998,unknown,1807,0.9,0.9,0.9,N,-0.00211378,62.7758,17.6135,moderately well drained,502.776,0.745629,0.245071,1889.76,5.1209,113.924,29.3528,3023.38,47.8549,0.018519,0,0.277777,0,0,0,0,0.037037,0,0,0,0.055556,0.037037,0.12963,0.037037,0.24074,0.055556,0.092593,0,0,0,0,0.018519,0,0,0.013748597,0,0.165470494,0.031292457,0,0,0.081649832,0,0,0,0,0.222812925,0.199362041,0,0,0.223935259,0.037037037,0.018518519,0.00617284,0,0,0,0,0,0,-0.004770403,0,-0.112306506,0.031292457,0,0,0.081649832,-0.037037,0,0,0,0.167256925,0.162325041,-0.12963,-0.037037,-0.016804741,-0.018518963,-0.074074481,0.00617284,0,0,0,-0.018519,0,0,0.44869737,0.317248439,7.530118,6.6065,-0.923618735,5.832017,5.665529,-0.166487754,1.71076304,1.730573645,5.769720615,13.47650068,1043.173139,1256.741838,4.169769,12.86423,911.470462,1112.100894,0.33788363,-0.053682286
1069,NA,NA,BROAD,41.9,-79.82,101.2030359,0.495758115,50.17222627,2,0.019762253,0.039862692,49,54,0.533580831,1.076292682,unknown,1823,0.85,0.85,0.85,N,-0.00452109,41.6205,20.481,well drained,441.126,0.495758,0.618728,1890,5.81339,117.123,26.523,3155.09,28.2258,0.055556,0.018519,0.537036,0,0,0,0,0,0,0,0,0.185185,0,0.037037,0,0.148148,0,0.018519,0,0,0,0,0,0,0,0.038461538,0,0.043478261,0.043478261,0,0,0,0,0,0,0,0.086956522,0,0,0,0.326086957,0,0.076923077,0.115384615,0,0,0,0,0,0.269230769,-0.017094462,-0.018519,-0.493557739,0.043478261,0,0,0,0,0,0,0,-0.098228478,0,-0.037037,0,0.177938957,0,0.058404077,0.115384615,0,0,0,0,0,0.269230769,0.664436679,0.614831256,3.894047,5.903275,2.009227614,2.858833,4.742255,1.883422581,1.71076304,1.79297927,5.6634764,13.57425406,1046.738938,1262.233897,4.169769,12.86423,911.470462,1112.100894,0.459320011,-0.349441666
1071,NA,NA,LAUREN,41.91,-77.96,412.0538689,0.738812201,304.4304258,7,0.01698807,0.02299376,205,68,0.165026966,0.22336795,unknown,1794,0.85,0.85,0.85,N,-0.00145006,62.0437,16.8593,somewhat excessively drained,661.408,0.738812,0.178253,1899.99,5.26485,103.738,41.5343,2952.51,61.8471,0,0,0.382353,0.073529,0,0,0.044118,0.014706,0,0,0,0,0,0.044118,0,0.411765,0,0.014706,0,0,0,0,0,0,0.014706,0.005952381,0,0.080208534,0.013095238,0,0,0.047784945,0,0,0.00621118,0,0.13974359,0,0.016390614,0,0.520449142,0.027417027,0,0.142747349,0,0,0,0,0,0,0.005952381,0,-0.302144466,-0.060433762,0,0,0.003666945,-0.014706,0,0.00621118,0,0.13974359,0,-0.027727386,0,0.108684142,0.027417027,-0.014706,0.142747349,0,0,0,0,0,-0.014706,0.434422896,0.385898424,4.000444,4.596503,0.596059421,3.070382,3.117644,0.04726165,1.71076304,0.948422208,6.468468373,13.24877623,1068.71202,1278.782191,6.112919,12.59303,977.508768,1174.384668,0.29237369,0.114337868
1072,NA,NA,LAUREN,41.9,-76.18,185.2184944,0.589879642,109.2566192,5,0.026995144,0.045763818,205,99,0.534503859,0.90612359,unknown,1793,0.95,0.9,0.9,N,-0.00478784,54.1621,22.4791,moderately well drained,446.698,0.58988,0.637337,1880.09,5.49833,99.087,22.4343,3110.52,52.0257,0,0,0.646465,0.030303,0,0,0,0.010101,0,0,0,0.161616,0,0.010101,0,0.121212,0.010101,0.010101,0,0,0,0,0,0,0,0.054444444,0,0.106539075,0.040829346,0,0,0.013267544,0,0,0,0,0.245175439,0,0,0,0.47127193,0,0.04,0.019583333,0,0,0,0,0,0.008888889,0.054444444,0,-0.539925925,0.010526346,0,0,0.013267544,-0.010101,0,0,0,0.083559439,0,-0.010101,0,0.35005993,-0.010101,0.029899,0.019583333,0,0,0,0,0,0.008888889,0.570228925,0.652654371,3.077018,4.627127,1.550109154,2.173651,3.328578,1.154927167,0.975676635,1.226654981,7.491808754,13.59272008,1226.417031,1443.161817,7.302346,12.628217,1088.125939,1286.903116,0.516932442,-0.207599937
1074,NA,NA,LAUREN,41.9,-78.85,201.9062217,0.973043065,196.4634487,7,0.034669561,0.035630037,199,64,0.31697884,0.325760341,unknown,1807,0.9,0.9,0.9,FIA,-0.00086289,82.5893,17.2347,well drained,599.083,0.973043,0.118917,1899.87,4.6,117.206,43.5694,2904.32,59.6671,0.03125,0,0.34375,0.125,0,0,0.046875,0.03125,0,0,0,0.15625,0,0.046875,0.015625,0.171875,0.03125,0,0,0,0,0,0,0,0,0.03034845,0.01488465,0.061062263,0.160714533,0,0,0.147734104,0,0,0,0,0.140246098,0,0,0.024489796,0.347831032,0.057142857,0,0.003571429,0,0,0,0.003571429,0,0.008403361,-0.00090155,0.01488465,-0.282687737,0.035714533,0,0,0.100859104,-0.03125,0,0,0,-0.016003902,0,-0.046875,0.008864796,0.175956032,0.025892857,0,0.003571429,0,0,0,0.003571429,0,0.008403361,0.377718189,0.356115766,6.662618,6.641679,-0.020938142,5.12,5.072478,-0.047521524,1.71076304,1.436565,6.07446298,13.38062183,1050.940922,1262.907504,4.169769,12.86423,911.470462,1112.100894,0.201727926,0.201707187
1078,NA,NA,LAUREN,41.88,-78.17,329.0895934,0.768652307,252.9554752,6,0.018232117,0.023719589,167,68,0.20663066,0.268822013,unknown,0,0.85,0.85,0.85,N,-0.00124384,64.0048,15.4227,somewhat excessively drained,592.584,0.768652,0.157139,1899.99,5.35838,104.66,33.2547,2961.56,76.2974,0.014706,0,0.382353,0.044118,0,0,0.014706,0,0,0.014706,0,0.161765,0,0.073529,0,0.235294,0.029412,0.014706,0,0,0,0,0,0,0.014706,0.089583333,0.007246377,0.08740942,0.073948414,0,0,0.094086022,0,0,0,0,0.02688172,0,0.039504441,0,0.540431181,0.024242424,0,0.016666667,0,0,0,0,0,0,0.074877333,0.007246377,-0.29494358,0.029830414,0,0,0.079380022,0,0,-0.014706,0,-0.13488328,0,-0.034024559,0,0.305137181,-0.005169576,-0.014706,0.016666667,0,0,0,0,0,-0.014706,0.513138237,0.461795466,5.733368,4.931689,-0.801679122,4.218977,3.074528,-1.144448777,1.71076304,1.023983754,6.390562058,13.28547305,1064.949481,1275.569964,6.112919,12.59303,977.508768,1174.384668,0.316535284,0.09163623
1080,NA,NA,BROAD,41.87,-71.36,103.779818,0.397626936,41.2656511,2,0.01927157,0.048466459,55,3096,29.83238995,75.02607902,lotting/PLS section,1766,0.85,0.85,0.85,WT,-0.00355741,39.1904,5.49514,somewhat excessively drained,61.3646,0.397627,0.42344,1850,5.24679,125.435,68.3826,3607.14,39.4656,0.028101,0,0.014212,0.02261,0.017119,0,0.000646,0.035853,0.006137,0.00969,0,0,0.078165,0.000969,0,0.088178,0.662467,0.01938,0.010336,0.002584,0,0,0,0,0.003553,0,0,0,0.339522546,0,0,0,0,0,0,0,0,0.086206897,0,0,0.034482759,0.539787798,0,0,0,0,0,0,0,0,-0.028101,0,-0.014212,0.316912546,-0.017119,0,-0.000646,-0.035853,-0.006137,-0.00969,0,0,0.008041897,-0.000969,0,-0.053695241,-0.122679202,-0.01938,-0.010336,-0.002584,0,0,0,0,-0.003553,0.324954443,0.348764072,3.929083,2.792637,-1.13644529,2.190755,2.408089,0.217333601,2.412721271,2.934119442,5.475000517,9.679132765,891.2434657,1041.167562,8.33602,12.796248,1217.198576,1416.610072,-0.408147493,-0.324782703
1082,NA,NA,LAUREN,41.86,-78.96,185.6163325,0.809900366,150.3307356,5,0.026937285,0.033259998,137,60,0.323247417,0.399119979,unknown,1807,0.9,0.9,0.9,N,-0.00192407,82.3653,16.91,well drained,523.153,0.8099,0.223836,1891.49,4.73421,114.603,39.5081,2968.45,80.7802,0.016667,0,0.05,0.05,0,0,0,0.066667,0,0.016667,0,0.133333,0.083333,0.05,0,0.083333,0.25,0.133333,0.016667,0,0,0,0.016667,0.016667,0.016667,0.015384615,0,0.153511706,0.048368124,0,0,0.029385307,0,0,0,0,0.023076923,0.024358974,0.007692308,0.005555556,0.434394341,0.25271659,0,0.005555556,0,0,0,0,0,0,-0.001282385,0,0.103511706,-0.001631876,0,0,0.029385307,-0.066667,0,-0.016667,0,-0.110256077,-0.058974026,-0.042307692,0.005555556,0.351061341,0.00271659,-0.133333,-0.011111444,0,0,0,-0.016667,-0.016667,-0.016667,0.492230754,0.419220542,10.353952,4.876687,-5.477264165,7.964613,3.561045,-4.403567775,1.71076304,1.503325263,6.082389609,13.43092403,1055.76185,1268.756552,4.169769,12.86423,911.470462,1112.100894,0.217365954,0.187380099
1084,NA,NA,BROAD,41.84,-79.57,130.8081832,0.763177452,99.8298559,4,0.030579127,0.040068174,157,56,0.428107773,0.560954431,unknown,1807,0.9,0.9,0.9,N,-0.00247584,64.7979,18.6673,moderately well drained,504.74,0.763177,0.290452,1890,5.19655,115.434,27.0998,3039.08,39.9659,0.053571,0.017857,0.303572,0.017857,0,0,0.035714,0.035714,0,0,0,0.250001,0,0.035714,0.017857,0.089286,0.053571,0.089286,0,0,0,0,0,0,0,0.013888889,0.004901961,0.066522122,0.029714843,0,0,0.046146953,0,0,0,0,0.30767913,0,0,0,0.374733413,0.043509463,0,0.096774194,0,0,0,0,0,0.016129032,-0.039682111,-0.012955039,-0.237049878,0.011857843,0,0,0.010432953,-0.035714,0,0,0,0.05767813,0,-0.035714,-0.017857,0.285447413,-0.010061537,-0.089286,0.096774194,0,0,0,0,0,0.016129032,0.478319565,0.404425595,7.584656,5.320791,-2.263864646,5.521103,3.93291,-1.588193336,1.71076304,1.749803348,5.87770656,13.57627816,1057.648372,1273.284189,4.169769,12.86423,911.470462,1112.100894,0.385734682,-0.108162541
1085,NA,NA,BROAD,41.84,-79.32,101.4029607,0.857027478,86.90512369,2,0.01972329,0.023013603,53,106,1.045334369,1.21972095,unknown,1807,0.85,0.85,0.85,N,-0.00204193,73.3729,20.3621,well drained,473.173,0.857027,0.233009,1890,5.59454,111.296,27.2006,3059.83,64.9524,0.037736,0,0.09434,0.037736,0,0,0,0.122642,0,0,0,0.056604,0.075472,0.028302,0.009434,0.084906,0.31132,0.103774,0,0,0,0,0,0,0.037736,0.016129032,0,0.064516129,0.129032258,0,0,0.032258065,0.022727273,0,0,0,0.161290323,0,0,0,0.252932551,0.304985337,0,0,0,0,0,0.016129032,0,0,-0.021606968,0,-0.029823871,0.091296258,0,0,0.032258065,-0.099914727,0,0,0,0.104686323,-0.075472,-0.028302,-0.009434,0.168026551,-0.006334663,-0.103774,0,0,0,0,0.016129032,0,-0.037736,0.412396816,0.281045127,8.682658,5.900855,-2.781802744,6.540164,4.856855,-1.683308966,1.71076304,1.691515382,5.974539194,13.52208979,1057.882978,1272.539112,4.169769,12.86423,911.470462,1112.100894,0.451142591,-0.138549467
1086,NA,NA,LAUREN,41.83,-76.61,237.2493517,0.489439184,116.1191292,6,0.025289848,0.051671073,195,84,0.354057869,0.723395022,unknown,1794,0.9,0.9,0.9,N,-0.00478343,48.1716,22.1126,moderately well drained,391.402,0.489439,0.63748,1880,5.46932,92.5894,23.0306,3185.62,52.371,0.059524,0.011905,0.297618,0.071429,0,0,0,0.011905,0,0.011905,0,0.095238,0.011905,0.011905,0.011905,0.083333,0.178571,0.071429,0,0,0.011905,0,0,0,0.059524,0.073989899,0.033459596,0.006944444,0.066666667,0,0,0,0,0,0,0,0.296612868,0.020454545,0.007246377,0,0.371519543,0.031439394,0.091666667,0,0,0,0,0,0,0,0.014465899,0.021554596,-0.290673556,-0.004762333,0,0,0,-0.011905,0,-0.011905,0,0.201374868,0.008549545,-0.004658623,-0.011905,0.288186543,-0.147131606,0.020237667,0,0,-0.011905,0,0,0,-0.059524,0.554369341,0.484822723,8.859388,5.434711,-3.424677147,6.461565,4.049324,-2.412241223,0.975676635,0.984911848,7.277943819,13.53416146,1191.729875,1407.506409,6.112919,12.59303,977.508768,1174.384668,0.481238352,-0.24044312
1087,NA,NA,BROAD,41.82,-79.45,128.5752714,0.865156728,111.2377611,4,0.031110181,0.035959012,113,58,0.451097629,0.521405676,unknown,1807,0.9,0.9,0.9,N,-0.00204193,74.3666,19.3682,well drained,489.04,0.865157,0.233009,1890,5.73294,108.785,27.2703,3041.69,55.2226,0.017241,0,0.206897,0.051724,0,0,0,0.086207,0,0.017241,0,0.224138,0,0.051724,0,0.206897,0.034483,0.086207,0,0,0.017241,0,0,0,0,0.0203125,0.0078125,0.052777778,0.090301607,0,0,0.088946759,0,0,0,0,0.0515625,0,0.0078125,0,0.534589461,0.136625136,0,0,0,0,0,0.009259259,0,0,0.0030715,0.0078125,-0.154119222,0.038577607,0,0,0.088946759,-0.086207,0,-0.017241,0,-0.1725755,0,-0.0439115,0,0.327692461,0.102142136,-0.086207,0,0,-0.017241,0,0.009259259,0,0,0.577502222,0.445300327,7.708012,4.690593,-3.01741913,6.323293,3.06201,-3.261282326,1.71076304,1.72770498,5.958011294,13.56694323,1060.981534,1276.49146,4.169769,12.86423,911.470462,1112.100894,0.444595084,-0.185239956
1088,NA,NA,LAUREN,41.8,-76.5,118.5413281,0.523154018,62.01537216,2,0.016871753,0.032250068,59,94,0.792972388,1.515753219,unknown,1832,0.95,0.85,0.85,N,-0.00478343,53.4911,20.348,moderately well drained,338.814,0.523154,0.63748,1880,5.34395,91.1212,30.0523,3235.58,70.7922,0.021277,0,0.053191,0.031915,0.010638,0,0.021277,0.021277,0,0.010638,0,0.031915,0.053191,0.031915,0,0.053191,0.414894,0.148936,0.021277,0,0.031915,0,0,0.042553,0,0.473776224,0,0,0,0,0,0,0,0,0,0,0,0,0.019230769,0,0.173076923,0.134615385,0.199300699,0,0,0,0,0,0,0,0.452499224,0,-0.053191,-0.031915,-0.010638,0,-0.021277,-0.021277,0,-0.010638,0,-0.031915,-0.053191,-0.012684231,0,0.119885923,-0.280278615,0.050364699,-0.021277,0,-0.031915,0,0,-0.042553,0,0.622749846,0.559009184,8.291239,3.76179,-4.529448134,4.745431,3.198655,-1.546776233,0.975676635,1.023249031,7.365467629,13.59442888,1209.951597,1426.889821,6.112919,12.59303,977.508768,1174.384668,0.357099072,-0.1647455
